code,title,section,class,subclass,group,main_group
45776,167096,1,23.0,14,5.0,48.0
68003,154370,1,60.0,16,1.0,3479.0
257088,107033,8,10.0,17,428.0,2414.0
109375,21468,2,10.0,11,129.0,20.0
235664,140607,7,4.0,10,49.0,101.0
31219,213435,1,1.0,3,29.0,824.0
257227,83938,8,10.0,17,428.0,249956.0
118970,63024,2,12.0,20,208.0,202.0
120078,21435,2,12.0,20,305.0,2015.0
22848,127586,0,61.0,10,2300.0,204.0
94917,21062,2,7.0,2,409.0,10.0
227158,214738,7,2.0,11,5.0,2937.0
123919,110477,2,25.0,3,11.0,30.0
64805,189028,1,60.0,8,7.0,194.0
171857,24566,6,1.0,12,21.0,3518.0
107427,53140,2,9.0,9,2200.0,226.0
172126,73534,6,1.0,12,2201.0,1045.0
247501,69648,8,10.0,16,320.0,17.0
193756,166977,6,6.0,5,16.0,196.0
64933,223053,1,60.0,9,2006.0,266.0
137683,31700,4,6.0,1,3.0,64.0
173597,53860,6,1.0,12,2800.0,2.0
32497,137061,1,1.0,5,23.0,23763.0
14674,190773,0,61.0,1,3.0,63.0
150497,78714,5,16.0,2,2240.0,8.0
99332,73894,2,8.0,1,3.0,30.0
232899,89013,7,4.0,1,2203.0,5416.0
250598,21345,8,10.0,16,83.0,909.0
215358,115551,7,1.0,10,2224.0,40153.0
107080,4615,2,9.0,9,15.0,0.0
192339,130645,6,5.0,3,13.0,8.0
185035,35460,6,5.0,1,2219.0,23257.0
132851,173924,4,4.0,1,2.0,768.0
47040,94976,1,25.0,3,11.0,12.0
81918,112085,1,65.0,7,2404.0,5211.0
115917,67915,2,12.0,15,2001.0,87.0
111975,78642,2,12.0,12,2502.0,1185.0
204292,6594,6,11.0,2,29.0,48.0
37946,200192,1,5.0,2,1.0,27.0
255260,104032,8,10.0,17,29.0,5383.0
187698,22652,6,5.0,1,2219.0,35207.0
213178,66624,7,1.0,10,2224.0,5783.0
250984,50112,8,10.0,16,977.0,821.0
218347,60522,7,1.0,10,2224.0,84909.0
122534,140670,2,22.0,2,2026.0,3.0
171225,139515,6,1.0,12,2021.0,4714.0
53160,175578,1,29.0,2,65.0,149.0
241833,87993,7,4.0,19,52.0,50.0
33018,140673,1,1.0,5,29.0,40114.0
183641,4991,6,4.0,5,5.0,0.0
91088,13347,2,4.0,1,2237.0,32.0
167404,48244,6,1.0,1,15.0,0.0
104376,203692,2,9.0,1,1.0,363.0
122047,142214,2,21.0,3,9.0,562.0
232002,81667,7,3.0,11,13.0,35.0
115569,22434,2,12.0,14,2523.0,307.0
181231,176951,6,3.0,6,15.0,208.0
173488,137114,6,1.0,12,27.0,4065.0
233885,89986,7,4.0,10,1.0,2.0
200263,2773,6,9.0,6,2320.0,6.0
28527,167318,0,63.0,5,2009.0,688.0
125139,62292,3,2.0,6,1.0,0.0
27087,133679,0,63.0,1,43.0,7.0
33341,79998,1,1.0,5,35.0,33.0
106922,136762,2,9.0,9,11.0,751.0
53350,213956,1,29.0,2,65.0,665.0
12918,148471,0,61.0,1,17.0,483.0
247595,21977,8,10.0,16,347.0,90.0
244823,43106,8,10.0,16,117.0,904.0
86251,177277,2,1.0,1,15.0,295.0
255312,76368,8,10.0,17,292.0,81.0
76261,20764,1,65.0,3,2501.0,24617.0
56050,140812,1,29.0,10,2031.0,72.0
113058,122605,2,12.0,12,2750.0,14143.0
205334,198155,7,1.0,1,13.0,262.0
222674,94201,7,1.0,11,50.0,533.0
93632,32479,2,7.0,2,2527.0,12.0
247450,29922,8,10.0,16,30.0,4.0
29387,18401,0,63.0,7,18.0,2.0
209249,88532,7,1.0,8,2201.0,286.0
32844,205819,1,1.0,5,27.0,1134.0
252121,59361,8,10.0,17,137.0,86187.0
113120,82496,2,12.0,12,2760.0,41.0
148205,25359,5,5.0,2,2253.0,83.0
106637,106198,2,9.0,8,2463.0,1.0
171522,203606,6,1.0,12,2030.0,3015.0
11613,218616,0,47.0,8,37.0,45.0
127643,133066,3,6.0,11,13.0,1845.0
145348,184132,5,3.0,3,9.0,255.0
252889,59249,8,10.0,17,16.0,53864.0
89033,193923,2,3.0,1,23.0,493.0
82277,112623,1,65.0,7,2408.0,1142.0
218478,52969,7,1.0,10,2224.0,85455.0
661,146473,0,1.0,3,34.0,435.0
257829,59242,8,10.0,17,442.0,3341.0
74921,73083,1,65.0,1,2220.0,0.0
150101,124875,5,16.0,1,7.0,2.0
130754,17761,4,1.0,2,7.0,14.0
162110,125521,5,24.0,16,10.0,55.0
52336,205036,1,29.0,2,45.0,7686.0
226359,165616,7,2.0,9,1.0,165.0
120017,391,2,12.0,20,305.0,1066.0
37231,51884,1,4.0,2,5.0,24.0
209583,94572,7,1.0,8,2229.0,4872.0
179757,136441,6,3.0,1,21.0,323.0
37837,206470,1,5.0,1,7.0,164.0
142166,101637,5,2.0,2,6.0,16.0
129435,143363,3,21.0,3,1.0,306.0
79042,179372,1,65.0,5,1.0,127.0
188836,79599,6,5.0,1,2219.0,37288.0
170512,84744,6,1.0,11,17.0,7.0
139709,222257,5,1.0,2,2021.0,1631.0
115718,116720,2,12.0,14,2563.0,125.0
256758,48120,8,10.0,17,409.0,501476.0
67505,179292,1,60.0,15,21.0,1562.0
181304,178464,6,3.0,6,15.0,886.0
194928,146982,6,6.0,5,3.0,334.0
231223,121661,7,3.0,9,23.0,74.0
239343,67561,7,4.0,12,2201.0,2416.0
158111,207015,5,21.0,18,17.0,168.0
231304,116061,7,3.0,9,3.0,315.0
105680,20164,2,9.0,3,123.0,14.0
221773,138284,7,1.0,10,45.0,147.0
165827,43152,5,41.0,0,17.0,40.0
107657,81798,2,9.0,9,2323.0,59.0
188120,69219,6,5.0,1,2219.0,36086.0
150560,105934,5,16.0,2,2316.0,10.0
71764,44150,1,62.0,3,7.0,20.0
85171,147341,1,67.0,3,1.0,127.0
134195,76014,4,4.0,5,21.0,5.0
92359,127918,2,6.0,1,41.0,10.0
2181,31663,0,1.0,9,69.0,2.0
205364,176542,7,1.0,1,13.0,344.0
173094,38792,6,1.0,12,2333.0,91028.0
21506,145023,0,61.0,9,38.0,2285.0
228916,1099,7,3.0,5,2203.0,45261.0
113595,83809,2,12.0,12,2760.0,20121.0
131928,222138,4,2.0,5,3.0,961.0
123700,14165,2,25.0,1,1.0,26.0
27980,220602,0,63.0,5,2003.0,12.0
21929,180339,0,61.0,9,48.0,5.0
69360,7991,1,60.0,19,30.0,6.0
160014,7219,5,23.0,8,2700.0,3.0
22922,184782,0,61.0,10,24.0,89.0
23117,197948,0,61.0,10,29.0,41.0
103662,17362,2,8.0,9,3.0,11.0
171580,189281,6,1.0,12,2030.0,765.0
258864,74829,8,10.0,17,74.0,18928.0
7525,88036,0,44.0,1,1.0,22.0
110645,5196,2,11.0,3,15.0,2.0
222669,55139,7,1.0,11,50.0,524.0
176898,142214,6,1.0,18,1.0,162.0
35919,166753,1,1.0,8,4.0,4.0
212416,204903,7,1.0,10,21.0,76227.0
181415,171482,6,3.0,6,15.0,5016.0
222350,148402,7,1.0,11,4.0,388.0
179854,23138,6,3.0,1,2217.0,261.0
164422,140630,5,27.0,1,2014.0,825.0
38139,140746,1,5.0,2,5.0,5.0
23367,178412,0,61.0,11,1.0,341.0
230676,194113,7,3.0,9,17.0,8146.0
206535,77703,7,1.0,6,4.0,228.0
71553,77439,1,62.0,3,5.0,93.0
199274,154491,6,8.0,6,1.0,104.0
33868,45873,1,1.0,8,21.0,10.0
3987,90840,0,23.0,5,5.0,32.0
31886,168274,1,1.0,3,53.0,8609.0
145898,200261,5,4.0,1,23.0,23.0
188135,2052,6,5.0,1,2219.0,36103.0
228357,79808,7,3.0,3,7.0,0.0
20493,132423,0,61.0,9,2039.0,515.0
150747,182388,5,16.0,2,32.0,402.0
178740,119964,6,2.0,1,7.0,34.0
92538,205719,2,7.0,2,1.0,324.0
77605,184214,1,65.0,3,47.0,852.0
112840,92169,2,12.0,12,2740.0,12064.0
251534,17745,8,10.0,17,137.0,4287.0
125458,109293,3,3.0,3,15.0,217.0
232111,149950,7,3.0,11,13.0,6575.0
234310,135688,7,4.0,10,2012.0,5681.0
237708,143307,7,4.0,12,1.0,53.0
218884,57079,7,1.0,10,2224.0,95143.0
246325,53545,8,10.0,16,209.0,94.0
200924,14245,6,10.0,7,2210.0,601.0
213871,66640,7,1.0,10,2224.0,13773.0
218605,43380,7,1.0,10,2224.0,85716.0
159582,75346,5,23.0,3,99.0,0.0
104033,20168,2,8.0,10,25.0,8.0
160795,162519,5,24.0,1,9.0,3.0
51233,83411,1,29.0,2,2945.0,76595.0
8212,36067,0,45.0,3,,
40414,46299,1,21.0,6,7.0,0.0
116383,501,2,12.0,20,102.0,1049.0
139893,122511,5,1.0,3,25.0,22.0
242102,122516,7,5.0,1,2203.0,4.0
40905,82173,1,22.0,2,9.0,4.0
218775,36681,7,1.0,10,2224.0,86855.0
83247,100669,1,65.0,7,49.0,10.0
107915,65821,2,10.0,1,43.0,2.0
15647,196124,0,61.0,1,6.0,4021.0
179293,155237,6,2.0,5,1.0,215.0
152184,10632,5,16.0,3,49.0,16.0
75336,99577,1,65.0,1,63.0,4.0
63090,79630,1,60.0,3,1.0,0.0
186623,42193,6,5.0,1,2219.0,32284.0
93331,104429,2,7.0,2,233.0,90.0
84829,173530,1,67.0,1,7.0,452.0
225299,202550,7,1.0,16,5.0,32383.0
32341,53844,1,1.0,5,2215.0,472.0
8333,207223,0,45.0,3,2001.0,45.0
197841,163404,6,6.0,18,30.0,155.0
114336,82585,2,12.0,12,2790.0,10031.0
229111,115247,7,3.0,5,2203.0,45651.0
171438,144290,6,1.0,12,2021.0,891.0
87488,60995,2,1.0,3,7.0,8.0
209668,87827,7,1.0,8,2229.0,927.0
98951,191590,2,7.0,9,16.0,1278.0
85223,174673,1,67.0,3,2001.0,818.0
74432,190636,1,64.0,3,2033.0,26.0
214245,106159,7,1.0,10,2224.0,2733.0
51115,29385,1,29.0,2,2945.0,76163.0
118941,78381,2,12.0,20,208.0,1003.0
11872,37885,0,47.0,9,1.0,5.0
211218,216017,7,1.0,8,5.0,125.0
18603,198996,0,61.0,5,2013.0,530372.0
64116,203998,1,60.0,6,9.0,22.0
8602,33876,0,45.0,3,44.0,2.0
192166,136544,6,5.0,1,23.0,248.0
79740,93799,1,65.0,6,2812.0,2376.0
208468,122236,7,1.0,7,50.0,80.0
42033,123637,1,23.0,1,2231.0,2018.0
260430,70663,8,10.0,17,83.0,9396.0
198075,138171,6,7.0,1,17.0,8.0
171255,208906,6,1.0,12,2021.0,4797.0
253997,103846,8,10.0,17,24.0,45906.0
134941,146933,4,4.0,7,3.0,126.0
146763,95571,5,4.0,2,2250.0,201.0
227498,98301,7,2.0,13,2101.0,30.0
6074,26164,0,41.0,1,2400.0,44.0
14262,221663,0,61.0,1,2018.0,20361.0
151301,171664,5,16.0,3,2048.0,221.0
121996,132864,2,21.0,3,8.0,1283.0
80857,102442,1,65.0,7,2301.0,33312.0
237265,174391,7,4.0,11,3.0,303.0
84880,153771,1,67.0,2,2003.0,266.0
46429,110017,1,24.0,1,9.0,16.0
222605,22740,7,1.0,11,50.0,308.0
119061,84460,2,12.0,20,301.0,105.0
141812,123916,5,2.0,1,2720.0,252.0
63326,98131,1,60.0,6,17.0,4.0
185715,18158,6,5.0,1,2219.0,25321.0
90086,100802,2,3.0,2,4.0,6.0
3433,148434,0,22.0,2,21.0,63.0
224841,134777,7,1.0,16,3.0,1633.0
95421,136494,2,7.0,2,5.0,277.0
187504,65035,6,5.0,1,2219.0,34487.0
118151,52271,2,12.0,20,204.0,1141.0
27647,22169,0,63.0,2,2203.0,8.0
115808,8541,2,12.0,15,2001.0,85.0
246637,62624,8,10.0,16,24.0,53.0
80668,174369,1,65.0,7,19.0,2253.0
76537,130734,1,65.0,3,2519.0,557.0
62666,218288,1,60.0,2,2009.0,2295.0
135806,125200,4,5.0,1,67.0,18.0
212512,191489,7,1.0,10,21.0,76898.0
89592,127916,2,3.0,2,17.0,22.0
1034,142525,0,1.0,3,89.0,8.0
30430,46070,1,1.0,3,2256.0,0.0
209903,20327,7,1.0,8,2237.0,153.0
197427,29691,6,6.0,17,2211.0,416.0
36945,93688,1,3.0,2,3.0,14.0
155296,94598,5,16.0,9,21.0,18.0
30217,120252,1,1.0,3,2247.0,102.0
208312,95082,7,1.0,7,43.0,8.0
255968,59297,8,10.0,17,403.0,5733.0
83158,142214,1,65.0,7,35.0,73.0
252130,76388,8,10.0,17,137.0,8626.0
205906,192153,7,1.0,5,1.0,68.0
121464,67608,2,14.0,1,1.0,48.0
226612,73077,7,2.0,9,2205.0,0.0
222293,218376,7,1.0,11,4.0,478.0
47086,95161,1,25.0,3,2216.0,3.0
36172,37744,1,1.0,10,2300.0,43.0
113295,49444,2,12.0,12,2760.0,14261.0
109438,8459,2,10.0,11,133.0,28.0
212818,115590,7,1.0,10,2224.0,3914.0
249303,38362,8,10.0,16,505.0,883.0
86863,13044,2,1.0,1,25.0,238.0
53675,202172,1,29.0,2,66.0,52297.0
6895,37258,0,43.0,1,21.0,0.0
227661,182500,7,2.0,13,29.0,685.0
214407,117354,7,1.0,10,2224.0,29201.0
44253,70640,1,23.0,7,9.0,8.0
209549,83676,7,1.0,8,2229.0,744.0
32150,132212,1,1.0,3,71.0,25.0
129479,36824,3,21.0,5,1.0,4.0
247027,62116,8,10.0,16,264.0,66.0
219084,174004,7,1.0,10,23.0,49506.0
198652,99161,6,7.0,5,17.0,16.0
86644,89943,2,1.0,1,2203.0,877.0
243972,181897,7,5.0,9,3.0,4658.0
75791,180545,1,65.0,3,17.0,402.0
7833,172248,0,44.0,2,5.0,147.0
124298,120898,2,30.0,1,30.0,4.0
92153,38965,2,5.0,3,,
180375,172061,6,3.0,2,2001.0,7496.0
98008,145285,2,7.0,5,9.0,4087.0
77499,200232,1,65.0,3,43.0,222.0
236129,139851,7,4.0,10,67.0,1031.0
130944,159906,4,1.0,5,8.0,17.0
77342,101267,1,65.0,3,35.0,20.0
40280,99796,1,21.0,3,9.0,18.0
196895,180315,6,6.0,14,20.0,3263.0
208615,150810,7,1.0,7,71.0,1009.0
244966,78957,8,10.0,16,131.0,0.0
233531,191126,7,4.0,8,14.0,235.0
97626,60941,2,7.0,3,503.0,2.0
229449,179673,7,3.0,5,3.0,45748.0
1599,7574,0,1.0,7,6.0,14.0
230087,101832,7,3.0,7,3.0,2.0
175874,200710,6,1.0,16,13.0,288.0
140221,189651,5,1.0,10,13.0,15.0
98535,188634,2,7.0,9,1.0,68.0
156135,129708,5,16.0,10,3.0,6.0
124495,206383,3,1.0,3,5.0,3.0
206772,105164,7,1.0,7,13.0,34.0
82778,41418,1,65.0,7,2701.0,1827.0
140279,152514,5,1.0,10,2001.0,34459.0
69135,71074,1,60.0,19,2520.0,20.0
187766,59060,6,5.0,1,2219.0,35283.0
81269,56492,1,65.0,7,2301.0,4474.0
167996,148218,6,1.0,2,21.0,3652.0
199741,165998,6,9.0,5,13.0,45.0
216081,71283,7,1.0,10,2224.0,48839.0
165410,220667,5,28.0,5,1.0,22.0
215738,40204,7,1.0,10,2224.0,45709.0
178273,204715,6,2.0,1,6.0,2843.0
19326,76954,0,61.0,6,,
48211,195325,1,27.0,1,1.0,5.0
175859,122953,6,1.0,16,13.0,12.0
140663,216127,5,1.0,11,2011.0,483.0
9724,2707,0,47.0,1,88.0,407.0
215167,46482,7,1.0,10,2224.0,37649.0
78955,44106,1,65.0,3,90.0,4.0
221630,151058,7,1.0,10,39.0,2483.0
37489,114523,1,5.0,1,12.0,30.0
102043,173836,2,8.0,6,59.0,5006.0
43696,24173,1,23.0,3,59.0,4.0
149590,47882,5,16.0,1,1.0,2.0
8851,135647,0,46.0,1,15.0,85.0
24749,202969,0,61.0,11,35.0,25.0
162496,121149,5,25.0,1,2313.0,23.0
10529,221517,0,47.0,5,3.0,63.0
113622,82495,2,12.0,12,2760.0,20234.0
134444,191964,4,4.0,6,17.0,757.0
235528,138883,7,4.0,10,47.0,11.0
128423,59666,3,6.0,13,3.0,24.0
58415,40672,1,41.0,5,1.0,40.0
36772,70517,1,2.0,2,7.0,12.0
67057,222071,1,60.0,15,2001.0,1223.0
54620,147751,1,29.0,3,2030.0,421.0
115893,7362,2,12.0,15,2001.0,70.0
12320,76364,0,47.0,10,15.0,20.0
138424,173009,4,21.0,1,33.0,422.0
89569,34998,2,3.0,2,14.0,0.0
167206,112161,5,42.0,2,15.0,295.0
212583,137154,7,1.0,10,22.0,34.0
227112,106046,7,2.0,11,3.0,337.0
130558,217403,4,1.0,2,19.0,285.0
34055,32230,1,1.0,8,2219.0,69.0
71783,119340,1,62.0,7,1.0,12.0
29857,217497,1,1.0,3,17.0,211.0
71777,76065,1,62.0,7,1.0,0.0
226784,89440,7,2.0,9,44.0,20.0
236753,175546,7,4.0,11,15.0,8351.0
81237,111813,1,65.0,7,2301.0,44352.0
70858,208554,1,62.0,1,17.0,67.0
137082,111070,4,5.0,20,2800.0,24.0
112648,89471,2,12.0,12,2720.0,12163.0
220017,201578,7,1.0,10,29.0,66628.0
10752,32715,0,47.0,6,19.0,32.0
22104,182024,0,61.0,9,51.0,482.0
221225,69574,7,1.0,10,31.0,0.0
40886,90026,1,22.0,2,5.0,10.0
93964,104167,2,7.0,2,265.0,10.0
82736,58205,1,65.0,7,2701.0,171.0
138097,102416,4,6.0,2,9.0,10.0
45817,157582,1,23.0,14,5.0,408.0
160831,196629,5,24.0,2,15.0,27.0
190413,8415,6,5.0,1,2219.0,41194.0
212885,117350,7,1.0,10,2224.0,5117.0
115379,147433,2,12.0,14,1.0,3.0
170846,140600,6,1.0,12,2001.0,2092.0
130349,10770,4,1.0,1,33.0,10.0
144095,168135,5,2.0,11,35.0,10111.0
190971,23448,6,5.0,1,2219.0,42332.0
154661,185288,5,16.0,7,61.0,6646.0
18958,86190,0,61.0,5,2310.0,89.0
169209,33398,6,1.0,7,3.0,4.0
40665,170129,1,21.0,9,1.0,767.0
78759,100604,1,65.0,3,85.0,24.0
76394,126985,1,65.0,3,2517.0,5016.0
74153,2772,1,64.0,2,3.0,38.0
216109,123396,7,1.0,10,2224.0,48898.0
120981,46578,2,12.0,20,503.0,1008.0
140935,94079,5,1.0,12,2330.0,48.0
86081,49724,1,81.0,2,2900.0,2.0
206511,13355,7,1.0,6,4.0,12.0
194229,10965,6,6.0,5,2117.0,10.0
3232,146038,0,21.0,3,2.0,368.0
156790,67378,5,16.0,12,13.0,20.0
136329,128192,4,5.0,3,15.0,44.0
215743,117350,7,1.0,10,2224.0,45717.0
29750,194224,1,1.0,3,11.0,415.0
126384,127288,3,5.0,1,3.0,4.0
221704,90643,7,1.0,10,41.0,273.0
81235,113172,1,65.0,7,2301.0,44342.0
156361,77233,5,16.0,10,41.0,4.0
20278,23373,0,61.0,8,1.0,14.0
184433,25703,6,5.0,1,2219.0,14089.0
161150,17838,5,24.0,3,2200.0,46.0
142374,214816,5,2.0,3,2001.0,5.0
122501,124972,2,22.0,2,18.0,2.0
254192,78461,8,10.0,17,279.0,17495.0
178368,206867,6,2.0,1,6.0,353.0
63909,3087,1,60.0,6,2500.0,2042.0
167055,36980,5,42.0,1,39.0,18.0
146345,174197,5,4.0,1,7.0,283.0
20081,36637,0,61.0,7,2203.0,481.0
230177,204031,7,3.0,7,9.0,42.0
74253,1325,1,64.0,3,1.0,14.0
29278,126550,0,63.0,6,31.0,4.0
87338,191667,2,1.0,2,1.0,28.0
190465,8293,6,5.0,1,2219.0,41252.0
208029,127445,7,1.0,7,31.0,34.0
2187,143866,0,1.0,9,7.0,5.0
76697,88782,1,65.0,3,2543.0,5.0
33850,163078,1,1.0,8,20.0,3441.0
20862,116589,0,61.0,9,31.0,436.0
118460,33770,2,12.0,20,205.0,11.0
100796,156923,2,8.0,5,4.0,68224.0
91384,79925,2,4.0,1,35.0,115.0
76167,46089,1,65.0,3,2501.0,24019.0
76565,96914,1,65.0,3,2519.0,696.0
14307,144669,0,61.0,1,2034.0,2051.0
17979,219642,0,61.0,5,2007.0,244.0
101797,97170,2,8.0,6,2261.0,3323.0
203124,139775,6,11.0,1,33.0,1486.0
200077,214916,6,9.0,5,7.0,2.0
73289,105216,1,63.0,7,1.0,15.0
44120,77178,1,23.0,6,2240.0,44.0
21829,135530,0,61.0,9,47.0,641.0
2064,20700,0,1.0,9,39.0,6.0
256278,27533,8,10.0,17,408.0,51.0
181487,28071,6,3.0,6,16.0,0.0
174172,157175,6,1.0,12,33.0,5058.0
158311,137514,5,21.0,18,33.0,8.0
192864,90380,6,5.0,6,5.0,16.0
228382,214568,7,3.0,3,7.0,166.0
231001,218536,7,3.0,9,19.0,1952.0
30450,10856,1,1.0,3,2257.0,2022.0
114751,83267,2,12.0,12,2810.0,405.0
174729,61963,6,1.0,14,60.0,38.0
69140,84714,1,60.0,19,2520.0,28.0
251181,44231,8,10.0,17,137.0,424.0
103523,206238,2,8.0,8,9.0,286.0
68515,1240,1,60.0,17,2270.0,603.0
249198,64216,8,10.0,16,505.0,733.0
123742,82969,2,25.0,1,11.0,63.0
123936,65281,2,25.0,3,13.0,24.0
117946,937,2,12.0,20,203.0,1165.0
11760,57018,0,47.0,8,43.0,7.0
143333,197339,5,2.0,9,1.0,386.0
95544,61053,2,7.0,2,51.0,58.0
221145,40285,7,1.0,10,2924.0,30107.0
137277,156159,4,6.0,1,1.0,6084.0
1456,32172,0,1.0,6,5.0,0.0
136427,222733,4,5.0,3,2015.0,1097.0
256110,34477,8,10.0,17,407.0,174.0
155333,158914,5,16.0,9,25.0,5.0
191603,83134,6,5.0,1,2219.0,49201.0
216635,106320,7,1.0,10,2224.0,78251.0
47029,47551,1,25.0,3,11.0,6.0
174913,210174,6,1.0,15,13.0,407.0
173939,219496,6,1.0,12,30.0,8603.0
72850,10175,1,63.0,1,32.0,22.0
176323,180026,6,1.0,16,3.0,143.0
38908,14776,1,8.0,1,7.0,0.0
178376,157591,6,2.0,1,6.0,3546.0
51900,39799,1,29.0,2,44.0,12.0
67794,218194,1,60.0,15,25.0,2027.0
16847,191341,0,61.0,5,2.0,4261.0
13658,150636,0,61.0,1,2017.0,411.0
55136,56140,1,29.0,9,2233.0,20.0
23107,217111,0,61.0,10,28.0,76.0
231684,210755,7,3.0,11,1.0,1047.0
168046,16341,6,1.0,2,23.0,0.0
83595,123663,1,65.0,7,75.0,12.0
144374,162274,5,2.0,11,59.0,205.0
233942,141890,7,4.0,10,1.0,187.0
226680,104250,7,2.0,9,27.0,22.0
235860,154987,7,4.0,10,51.0,20.0
2780,95865,0,1.0,12,41.0,2.0
233957,121631,7,4.0,10,1.0,22.0
37100,128107,1,4.0,1,1.0,14.0
110063,118859,2,10.0,11,2217.0,425.0
230761,194007,7,3.0,9,17.0,6874.0
115245,61136,2,12.0,13,19.0,26.0
43288,69010,1,23.0,2,5.0,26.0
161265,38336,5,24.0,3,5.0,0.0
239374,71534,7,4.0,12,2201.0,2481.0
31005,177887,1,1.0,3,24.0,4869.0
172906,35512,6,1.0,12,2333.0,535.0
11712,146566,0,47.0,8,41.0,66.0
102414,45772,2,8.0,6,69.0,0.0
52527,120029,1,29.0,2,48.0,47.0
131161,211919,4,2.0,1,15.0,892.0
166336,205233,5,41.0,1,9.0,53.0
128274,160365,3,6.0,13,1.0,5214.0
8043,8657,0,45.0,2,11.0,32.0
94729,75640,2,7.0,2,335.0,42.0
37349,171022,1,5.0,1,11.0,75.0
130351,22827,4,1.0,1,33.0,18.0
50503,195446,1,29.0,2,2045.0,2695.0
26082,105833,0,62.0,2,4.0,4.0
7564,223050,0,44.0,1,11.0,2519.0
223317,188270,7,1.0,14,1.0,1207.0
14089,143151,0,61.0,1,2018.0,482.0
247660,43230,8,10.0,16,366.0,604.0
153840,127673,5,16.0,7,21.0,22.0
117792,12575,2,12.0,20,203.0,1007.0
157864,37693,5,21.0,16,41.0,172.0
33019,164260,1,1.0,5,29.0,40115.0
26369,167199,0,63.0,1,2071.0,63.0
61144,31207,1,43.0,9,11.0,0.0
164820,204686,5,27.0,3,2009.0,4.0
135237,200766,4,5.0,1,17.0,2073.0
40114,222171,1,21.0,3,5.0,29.0
126935,136749,3,6.0,2,3.0,23.0
84247,186270,1,66.0,2,15.0,45.0
209502,116443,7,1.0,8,2225.0,38.0
239606,30169,7,4.0,12,2213.0,2.0
78218,181853,1,65.0,3,7.0,12.0
129832,94108,3,21.0,7,19.0,38.0
146674,83092,5,4.0,2,2210.0,245.0
123889,51252,2,25.0,3,1.0,10.0
110278,49023,2,10.0,12,2030.0,14.0
59514,162126,1,41.0,8,2002.0,16597.0
219098,204087,7,1.0,10,23.0,49555.0
146978,101658,5,4.0,3,13.0,8.0
18096,188896,0,61.0,5,2013.0,276.0
78761,100764,1,65.0,3,85.0,28.0
197169,48892,6,6.0,17,1.0,60.0
158895,115562,5,22.0,1,9.0,2.0
153700,218270,5,16.0,7,2061.0,1208.0
18263,189170,0,61.0,5,2013.0,296.0
47035,94962,1,25.0,3,11.0,10.0
196254,204411,6,6.0,9,19.0,7783.0
81458,47231,1,65.0,7,2401.0,0.0
131845,218038,4,2.0,5,3.0,649.0
169367,138233,6,1.0,8,2001.0,444.0
116866,57907,2,12.0,20,108.0,4008.0
95317,112794,2,7.0,2,49.0,693.0
77569,111023,1,65.0,3,45.0,18.0
63199,132299,1,60.0,5,3.0,92.0
175342,148656,6,1.0,15,31.0,31723.0
3366,142587,0,22.0,2,17.0,4.0
44477,147714,1,23.0,9,2101.0,8.0
55707,109386,1,29.0,9,2995.0,43.0
116797,34017,2,12.0,20,107.0,1007.0
217576,107833,7,1.0,10,2224.0,82001.0
175743,99589,6,1.0,15,7.0,2.0
23659,219492,0,61.0,11,16.0,418.0
135748,215750,4,5.0,1,65.0,852.0
170175,196045,6,1.0,10,3.0,105.0
250530,50104,8,10.0,16,8.0,906.0
56655,33095,1,31.0,1,50.0,82.0
244122,171465,7,5.0,9,7.0,1481.0
163834,174024,5,25.0,8,3.0,4684.0
83313,7026,1,65.0,7,5.0,36.0
172815,103101,6,1.0,12,2333.0,43526.0
225345,150390,7,1.0,16,5.0,4006.0
151211,203749,5,16.0,3,13.0,752.0
242872,8255,7,5.0,7,2242.0,0.0
57180,209900,1,32.0,1,17.0,10834.0
46835,188832,1,25.0,1,27.0,143.0
112339,83806,2,12.0,12,2710.0,16323.0
50317,182145,1,29.0,2,2045.0,1436.0
174814,79032,6,1.0,15,1.0,22.0
177600,174740,6,2.0,1,21.0,68.0
249002,2621,8,10.0,16,482.0,908.0
163147,118196,5,25.0,3,2317.0,651.0
45888,205636,1,23.0,14,9.0,78.0
114344,73023,2,12.0,12,2790.0,10045.0
184939,37716,6,5.0,1,2219.0,23151.0
180883,181404,6,3.0,5,7.0,166.0
109560,30518,2,10.0,11,159.0,8.0
235776,143628,7,4.0,10,5.0,26.0
186139,46878,6,5.0,1,2219.0,31233.0
39093,64087,1,21.0,1,1.0,85.0
15839,187536,0,61.0,1,8.0,5238.0
234177,126559,7,4.0,10,15.0,16.0
12095,98552,0,47.0,9,5.0,18.0
139569,125232,5,1.0,1,7.0,18.0
224012,122294,7,1.0,15,13.0,6463.0
253008,68266,8,10.0,17,16.0,65.0
53259,183857,1,29.0,2,65.0,3632.0
198940,168996,6,8.0,1,13.0,2428.0
84379,20712,1,66.0,2,2700.0,357.0
21278,35377,0,61.0,9,36.0,484.0
159197,73979,5,23.0,2,2900.0,6041.0
177621,86758,6,2.0,1,21.0,16.0
62664,170970,1,60.0,2,2009.0,2285.0
177011,76246,6,1.0,18,2210.0,16.0
186549,41193,6,5.0,1,2219.0,32202.0
74802,118398,1,65.0,1,11.0,46.0
5941,58557,0,24.0,5,2700.0,3.0
258067,59281,8,10.0,17,483.0,175.0
42238,34545,1,23.0,1,2260.0,7.0
